isin,proper_name,ticker_region,sector,p_date,one_day_pct,SMB,HML,OSEAX,OBX,RF
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-13,2.72659,0.002591,0.001098,0.005327,0.004134,9.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-16,0.502145,-0.007327,-0.007431,0.002732,0.004695,9.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-17,0,NA,NA,NA,NA,NA
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-18,-0.785154,-0.00521,-0.009537,-0.001209,-0.002149,9.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-19,-0.071942999999999993,0.003212,0.014853,0.006255,0.007562,1.016e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-20,-0.143981,0.016235,-0.007239,-0.006746,-0.007307,9.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-23,-0.648886,-0.003964,3.59e-4,-0.01777,-0.017576,9.72e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-24,0.362849,-0.002316,-0.002504,0.004157,0.005199,9.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-25,0.361538,-0.009689,-0.002305,0.004598,0.005882,1.012e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-26,-0.576383,0.003003,-0.004576,-0.003231,-0.004612,1e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-27,1.30435,-0.003218,-0.003219,0.01205,0.012382,1.012e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-30,3.00429,0.004322,8.3e-5,0.003757,0.003577,1.032e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-05-31,-0.694442,0.001587,-0.00812,0.01088,0.011813,1.032e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-01,-1.88811,0.004603,6.46e-4,-0.00878,-0.009951,1.036e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-02,0,NA,NA,NA,NA,NA
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-03,-1.42552,0.010597,-0.004522,-0.012063,-0.011942,1.052e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-06,-0.506145,-0.004332,0.008186,-0.00376,-0.003777,1.04e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-07,-0.944769,0.005812,0.008049,-0.003194,-0.003235,1.028e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-08,-1.46735,0.020679,-0.019958,-0.015499,-0.015214,9.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-09,0.893521,-0.004243,-0.012922,0.007206,0.008343,1.004e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-10,-3.24723,0.00254,0.01088,-0.0124,-0.01287,1.032e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-13,0,NA,NA,NA,NA,NA
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-14,2.66972,-0.011235,-8e-4,0.006586,0.008485,1.04e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-15,-0.891536,7.67e-4,0.01969,-0.021464,-0.024112,1.012e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-16,0.299847,-0.006633,0.006083,-0.011409,-0.013432,9.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-17,-0.298953,0.001724,0.003737,9.38e-4,0.001439,1.04e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-20,-2.9985,-0.002259,0.00638,-0.006343,-0.007556,1.016e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-21,3.32303,-0.012884,-0.013265,0.02595,0.028683,1.02e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-22,-1.34631,0.001972,-0.001253,-0.007569,-0.010033,1.036e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-23,-3.63911,0.007665,0.02289,-0.023828,-0.026271,1.008e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-24,-0.472063,-3.89e-4,-2.88e-4,-0.005363,-0.006353,1.052e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-27,0.86956,8.1e-5,-0.002036,0.001087,0.002476,1.024e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-28,0.940442,-0.001432,0.005756,0.009619,0.010204,1.032e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-29,4.81366,-0.011219,-0.02099,0.026081,0.027805,1.044e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-06-30,2.22222,-0.005054,-0.006378,0.010334,0.010664,1.004e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-01,0,0.001541,0.007732,0.010631,0.011767,1e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-04,0.289857,0.006178,0.001334,0.002431,0.002454,1.004e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-05,0.144517,0.006881,0.00546,4.18e-4,-3.32e-4,1e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-06,-0.793648,0.004909,-0.007072,-0.005871,-0.00852,9.72e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-07,3.12728,-0.006058,-5.19e-4,0.009311,0.011706,9.64e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-08,-0.775748,0.007334,0.008861,-0.019991,-0.019962,9.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-11,-2.6297,-0.002642,8.33e-4,-0.010497,-0.012455,9.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-12,-1.09489,-0.002748,-0.012538,-0.007795,-0.004992,9.68e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-13,2.95203,-0.014087,-0.009264,0.012704,0.016583,9.68e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-14,-0.501788,0.010058,0.020927,-0.011498,-0.011014,9.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-15,1.58501,0.00102,-0.022798,0.005232,0.007433,9.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-18,-0.921988,-6.27e-4,0.003224,-0.01413,-0.01559,9.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-19,1.28847,-0.006665,0.022902,0.009948,0.011256,9.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-20,2.26148,-0.008126,0.00448,0.015704,0.017625,9.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-21,1.5895,-0.017396,-0.001452,0.007252,0.008338,9.52e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-22,-0.272107,0.012592,0.003434,0.002111,0.001582,9.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-25,0.409269,-0.00712,-0.005928,3.58e-4,-2.55e-4,9.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-26,0.067937,0.004132,0.001406,9.48e-4,0.001198,9.72e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-27,-2.71554,0.003795,0.009648,-0.013046,-0.01581,9.6e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-28,0.348914,0.002366,-0.0015,0.001258,0.003001,9.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-07-29,-0.973582,0.007212,0.006268,-0.009071,-0.010729,9.52e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-01,-0.632024,0.019433,-0.005673,-0.013194000000000001,-0.015172,9.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-02,-3.25088,0.00428,-0.004669,-0.019162,-0.022209,9.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-03,-2.84879,-0.005261,0.014836,-0.018116,-0.01868,9.64e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-04,-8.1203,0.023278,0.007185,-0.04357,-0.048417,9.28e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-05,-5.23731,-0.009599,-3.28e-4,-0.027186,-0.026382,9.44e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-08,-6.47669,0.010463,-0.013632,-0.052951,-0.054968,9.2e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-09,3.23178,-0.010786,-0.011033,0.00739,0.011312,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-10,2.32557,0.048895,0.006848,-0.009781,-0.013958,9.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-11,6.2063,-0.034479,-0.004845,0.032488,0.036306,9.44e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-12,2.05761,-0.007622,0.014102,0.026084,0.027259,9.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-15,2.33872,-0.009075,0.007746,0.019206,0.013921,1.008e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-16,-1.26083,0.001352,0.009492,0.002001,-3.81e-4,1.012e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-17,2.23464,-0.023431,0.009805,0.01455,0.012212,1.016e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-18,-7.88447,0.036994,0.006024,-0.05596,-0.059629,9.64e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-19,-3.22034,-0.002824,-0.014278,-0.001018,-0.003723,9.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-22,0.963235,0.006184,0.002437,-0.003479,-0.002007,9.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-23,-0.867301,-0.012166,-0.005242,0.001097,0.001857,9.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-24,4.11198,-0.017569,-9.49e-4,0.026303,0.033542,9.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-25,-2.85714,0.01698,-0.003448,-0.01012,-0.014165,9.48e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-26,0.519025,-0.008416,-8.44e-4,0.005173,0.009094,9.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-29,2.49571,-0.005314,-0.028203,0.021952,0.025474,9.6e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-30,0.755668,-0.009076,0.001571,0.002506,0.002373,9.4e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-08-31,3.91667,-0.010457,0.006467,0.020546,0.021918,9.48e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-01,-0.721729,-0.006589,-0.002461,0.005482,0.005148,9.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-02,-4.36187,0.024819,-0.006417,-0.025104,-0.028878,9.2e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-05,-3.71621,0.02865,-0.00159,-0.04279,-0.045059,9.2e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-06,0.526309,-0.002237,4.56e-4,-0.004997,-0.00586,9.32e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-07,4.79931,-0.017094,-0.009497,0.032584,0.039995,9.44e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-08,1.74854,0.011313,-0.013532,0.009002,0.009318,9.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-09,-1.55483,0.012942,0.00804,-0.023527,-0.02549,9.28e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-12,-2.99252,-0.008761,-0.00702,-0.019207,-0.021299,9.28e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-13,0.685513,0.002405,0.001212,-0.00323,-0.001387,9.68e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-14,0.851059,-0.023028,-0.001097,0.018943,0.024417,9.72e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-15,2.27848,0.006658,-0.017787,0.021377,0.023383,9.64e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-16,0.082517,-0.004443,0.003787,0.003066,0.003062,9.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-19,-3.54494,0.012468,0.00621,-0.018651,-0.022808,9.68e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-20,4.95727,0.003426,-0.012683,0.019006,0.02271,9.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-21,-2.52443,-0.001162,-8.93e-4,-0.008519,-0.010398,9.52e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-22,-7.01754,0.014171,0.01626,-0.044177,-0.047816,9.2e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-23,-1.16801,0.007581,0.01343,-0.010006,-0.012437,9.36e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-26,-1.45454,0.006684,-0.015851,-0.010184,-0.004703,9.48e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-27,4.24354,-0.013715,-0.007378,0.033664,0.035931,9.56e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-28,0.442469,-0.006982,-0.027059,-0.010129,-0.011878,9.48e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-29,0.440538,-0.01099,0.003526,0.004306,0.004337,9.2e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-09-30,-0.526321,0.002111,-0.001376,0.002724,-0.003887,1.076e-4
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-03,-6.08466,0.033208,0.008954,-0.03408,-0.038647,9.16e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-04,-4.69483,0.001742,0.007334,-0.027548,-0.030312,8.76e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-05,5.61576,-0.022969,-0.013494,0.036629,0.042155,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-06,3.45149,-0.011294,0.011138,0.020612,0.024002,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-07,-0.270516,0.001885,-0.019567,0.001164,-0.001338,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-10,6.8716,-0.034103,-0.012895,0.038247,0.045695,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-11,-1.18442,-0.001901,5.4e-5,-0.01344,-0.013384,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-12,2.6541,-0.007826,-0.004227,0.025321,0.029215,9.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-13,-2.41868,0.006499,0.00934,-0.013912,-0.015881,8.72e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-14,5.04274,-0.01119,-0.011662,0.025361,0.029292,9.24e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-17,-2.11554,0.001906,0.004777,-0.006428,-0.00936,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-18,0.914383,-0.004289,0.00534,0.007619,0.006933,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-19,0.082374,0.006363,-0.022677,-0.003733,-0.003196,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-20,2.05761,0.012924,-0.00311,-0.006874,-0.006674,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-21,3.70969,0.003867,-0.011288,0.033069,0.033478,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-24,0.466561,-0.02918,0.001848,0.018401,0.02081,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-25,-2.01239,0.015095,-0.008866,-0.008498,-0.010151,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-26,-2.44865,-0.002461,0.007583,0.004746,0.004271,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-27,2.99596,0.001803,-0.006888,0.029075,0.030635,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-28,-1.72956,0.004098,0.014068,-0.009492,-0.014414,9.44e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-10-31,-3.12,0.017145,-0.012132,-0.014465,-0.016911,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-01,-6.11066,0.013244,0.00617,-0.040059,-0.04365,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-02,-0.351799,-0.007408,-0.029968,0.018024,0.020946,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-03,0.706089,-0.012067,0.008077,0.023965,0.026944,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-04,-2.45398,0.006315,-0.00519199999999999,-0.001597,-0.006594,9.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-07,1.34771,-0.010481,0.002014,0.010898,0.012545,9.44e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-08,1.68439,0.015347,-0.004932,0.003322,0.002389,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-09,-3.13862,0.022973,-0.010681,-0.015903,-0.017015,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-10,-1.17012,-1.2e-4,-0.010262,-0.008195,-0.007894,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-11,3.36976,-0.013691,0.008017,0.022941,0.02728,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-14,-0.440526,0.012658,0.011688,-0.002121,-0.005311,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-15,-2.21239,-0.010492,0.002282,-0.003007,-0.002837,9.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-16,-0.361991,-0.006901,-0.005581,0.002517,0.004992,9.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-17,-3.36058,0.011291,0.014974,-0.017712,-0.02134,9.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-18,0.751877,0.004627,-0.0109,-0.006287,-0.006437,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-21,-3.82463,0.013798,0.009544,-0.029316,-0.031707,9.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-22,-0.096995,0.010474,-0.010469,-0.009048,-0.011907,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-23,-2.42719,0.017912,-8.75e-4,-0.02973,-0.031111,8.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-24,1.09452,-0.004825,0.001408,-0.003625,-0.004402,8.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-25,3.34646,-0.014693,-0.02324,0.013283,0.015245,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-28,3.33333,-0.022819,-0.00558,0.034604,0.039291,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-29,-0.8295,-0.002374,-0.005169,-0.001094,-0.002198,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-11-30,5.39033,-0.033822,0.004244,0.039361,0.039798,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-01,-0.529093,0.007579,-0.002708,-0.006709,-0.005593,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-02,-0.354618,3.39e-4,0.00821,8.76e-4,-2.8e-5,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-05,1.15658,0.004552,0.009299,0.006886,0.007698,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-06,-0.703597,-0.009707,-0.016341,0.005878,0.006822,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-07,-0.797164,0.006227,0.0034,-0.010233,-0.012543,8.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-08,-3.75,0.028762,-0.007221,-0.012475,-0.017863,9.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-09,0.649345,0.005131,-0.030387,0.013331,0.014522,9.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-12,-4.3318,0.012947,0.016247,-0.025875,-0.027774,8.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-13,2.11946,-0.005697,-0.002548,0.00601,0.005942,8.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-14,-4.15095,0.016752,0.009647,-0.03062,-0.031337,9e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-15,3.74016,-0.006365,-0.024894,0.017981,0.017092,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-16,0.189757,0.001209,-0.002736,0.002778,0.005995,7.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-19,-1.51515,0.006003,0.004196,-0.007742,-0.008954,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-20,3.84616,-0.025675,-1.29e-4,0.027296,0.032052,7.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-21,-0.277782,-9.82e-4,8.91e-4,-0.005203,-0.006975,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-22,2.13556,-0.003034,-0.010465,0.017207,0.017371,7.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-23,-0.272733,0.004288,-0.003777,0.00987,0.010966,7.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-26,0,NA,NA,NA,NA,NA
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-27,1.73199,0.001537,0.006268,0.002023,0.002136,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-28,-0.985658,0.002284,-1.7e-5,-0.00896,-0.010824,6.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-29,0.904977,0.003932,-0.01551,0.007461,0.009639,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2011-12-30,-0.44843,-4.91e-4,0.013122,0.00518,0.004099,8.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-02,1.53153,0.005924,-0.010562,0.009718,0.011801,7.12e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-03,2.5732,-0.002344,-0.007377,0.012042,0.011553,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-04,-0.77855,0.006976,0.009769,-0.0071,-0.008798,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-05,1.56932,0.001974,0.010463,0.004789,0.006064,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-06,1.45922,0.022825,-6.17e-4,-0.002106,-0.003014,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-09,-1.43823,0.014468,5.08e-4,-0.007309,-0.008959,6.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-10,3.09012,-0.002325,-0.002929,0.014949,0.018773,6.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-11,-1.91506,0.0167,0.004791,-0.006483,-0.005526,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-12,4.41425,-0.0071,0.01,0.008567,0.011222,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-13,-2.76423,0.019692,0.003351,-0.010232,-0.011909,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-16,-0.167227,0.001205,0.012263,0.00189,0.002821,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-17,0.670016,-0.007033,1.34e-4,0.003262,0.004507,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-18,0.582361,-0.004228,0.013234,-0.002212,-0.003399,6.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-19,0.330853,-0.00178,0.009068,0.003791,0.003929,7.08e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-20,-1.89613,0.009421,0.012203,-0.005101,-0.007474,7e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-23,0,0.003382,-0.0021,0.005016,0.005586,6.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-24,-2.10083,0.031955,0.00205,-0.007951,-0.010021,6.92e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-25,1.45922,-0.006508,0.002256,0.001024,0.001953,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-26,3.4687,-0.004197,-0.00288,0.010342,0.012217,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-27,-2.04415,0.003314,0.005229,-7.26e-4,-0.001817,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-30,-2.08681,0.001781,-3.01e-4,-0.009561,-0.012472,6.8e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-01-31,1.27878,-7.01e-4,0.008617,0.005427,0.006906,6.84e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-02-01,1.26262,-0.020441,0.00686,0.016193,0.018691,6.96e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-02-02,2.41064,0.014078,3.61e-4,3.92e-4,7.78e-4,7.04e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-02-03,2.67857,-0.00855,8.13e-4,0.009248,0.012062,6.88e-5
LU0075646355,Subsea 7 S.A.,SUBC-NO,Energi,2012-02-06,0.316203,2.26e-4,-0.004345,0.002932,0.001218,6.84e-5
